city,AQI,dominant pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
Colombo,40,PM2.5,29,0,9,33,149,32,5,13,0,0
Sihui,51,PM2.5,53,0,13,18,249,2,0,0,0,0
Hanzhong,111,PM2.5,5,3,38,92,813,14,0,0,0,0
Ujjain,111,PM2.5,5,3,38,92,813,14,0,0,0,0
Gothenburg,72,PM2.5,7,0,24,33,132,25,0,0,0,0
Jinzhong,65,PM2.5,16,3,18,32,725,21,0,0,0,0
Patiala,182,PM2.5,6,2,114,168,1808,26,44796,36,5139,0
Bilaspur,168,PM2.5,13,4,83,233,581,9,12,31,5,0
Louisville,168,PM2.5,13,4,83,233,581,9,12,31,5,0
San Jose del Monte,50,PM2.5,25,0,12,22,173,25,0,0,0,0
Hillah,50,PM2.5,25,0,12,22,173,25,0,0,0,0
Yaroslavl,120,PM2.5,9,12,21,24,431,14,0,0,0,0
Brighton,92,PM2.5,0,1,34,49,442,31,80,98,0,0
Feira De Santana,32,O3,29,1,7,11,140,5,0,0,0,0
Vladivostok,32,O3,29,1,7,11,140,5,0,0,0,0
Comilla,189,PM2.5,2,9,115,131,783,7,3,17,0,0
Tlaxcala,189,PM2.5,2,9,115,131,783,7,3,17,0,0
Siping,20,O3,23,2,3,14,175,5,0,0,0,0
Sanhe,55,PM2.5,29,0,13,36,127,30,6,13,0,0
Abakaliki,178,PM2.5,2,3,96,168,1880,13,47,101,0,0
Xinmi,109,PM2.5,4,8,39,70,809,27,0,0,0,0
Skopje,76,PM2.5,13,5,24,24,309,8,0,0,0,0
Makhachkala,44,PM2.5,14,0,11,31,131,16,0,0,0,0
Jingjiang,125,PM2.5,3,7,46,109,916,36,0,0,0,0
Shishi,83,PM2.5,22,2,27,45,438,9,1,7,0,0
Fuqing,65,PM2.5,27,3,21,49,183,13,1,6,0,0
Sanliurfa,65,PM2.5,27,3,21,49,183,13,1,6,0,0
Leipzig,154,PM2.5,20,11,63,94,1279,20,0,0,0,0
Agartala,186,PM2.5,2,9,106,149,795,13,3,18,0,0
Xiantao,78,PM2.5,12,3,25,69,412,26,0,0,0,0
Yichun Heilongjiang,68,PM2.5,5,2,19,61,423,9,0,0,0,0
Imphal,101,PM2.5,6,10,33,68,356,9,2,5,0,0
Daye,101,PM2.5,6,10,33,68,356,9,2,5,0,0
Cenxi,69,PM2.5,4,2,21,33,388,6,0,0,0,0
Kingston,69,PM2.5,4,2,21,33,388,6,0,0,0,0
Sangli,151,PM2.5,8,2,50,82,535,24,5,13,1,0
Cuiaba,54,PM2.5,14,0,14,21,187,16,0,0,0,0
Malaga,49,PM2.5,30,1,10,21,422,31,11,30,0,0
Ibague,46,PM2.5,25,1,10,14,197,6,0,0,0,0
Dortmund,89,PM2.5,2,1,32,48,534,28,54,6,0,0
Kagoshima,27,O3,33,1,4,6,100,6,2,8,0,30
Cabimas,27,O3,33,1,4,6,100,6,2,8,0,30
Qitaihe,31,PM2.5,12,0,7,7,129,10,0,0,0,0
Milwaukee,53,PM2.5,31,1,13,50,236,21,1,0,0,0
Catania,45,PM2.5,17,3,11,12,1027,31,0,0,4,0
Samut Sakhon,155,PM2.5,5,2,65,90,623,24,0,0,0,0
Shuozhou,40,PM2.5,29,1,12,25,118,16,2,6,0,0
Tonghua,59,PM2.5,4,3,17,32,468,19,0,0,0,0
Essen,83,PM2.5,0,2,28,50,666,12,60,0,0,0
Toulon,59,PM2.5,33,1,14,39,311,28,12,31,2,0
Dresden,34,PM2.5,7,0,8,14,376,5,11,9,1,0
Juiz De Fora,74,O3,69,3,18,26,189,6,0,0,0,0
Pereira,64,PM2.5,23,0,19,23,141,13,0,0,0,0
Udaipur,159,PM2.5,3,4,65,130,96,14,7,36,1,0
Sanmenxia,159,PM2.5,3,4,65,130,96,14,7,36,1,0
Vellore,67,PM2.5,8,5,16,34,528,5,4,9,0,0
Dongyang,27,PM2.5,26,0,6,9,198,2,0,0,0,0
Thoothukkudi,64,PM2.5,14,3,19,19,1487,6,3,9,2,0
Bloemfontein,64,PM10,19,1,9,87,76,1,0,0,0,0
Xinyi,74,PM2.5,29,2,23,41,169,20,1,6,0,0
Udon Thani,31,PM2.5,31,1,7,16,560,1,0,0,0,0
Jalgaon,161,PM2.5,3,19,76,124,963,32,45,106,0,0
Hebi,161,PM2.5,3,19,76,124,963,32,45,106,0,0
Zaoyang,102,PM2.5,1,4,32,86,960,22,0,0,0,0
Yiyang Hunan,102,PM2.5,1,4,32,86,960,22,0,0,0,0
Gaya,102,PM2.5,1,4,32,86,960,22,0,0,0,0
Baltimore,57,PM2.5,36,0,16,32,118,24,2,8,0,0
Tirunelveli,68,PM2.5,12,2,22,22,1233,6,3,10,2,0
Zhaodong,36,PM2.5,25,3,8,16,531,6,0,0,0,0
Dengfeng,101,PM2.5,16,3,36,73,480,22,0,0,0,0
Matamoros,42,PM2.5,47,1,11,22,131,7,0,0,0,0
Kitchener,37,PM2.5,31,0,9,27,268,16,12,27,0,0
Poza Rica de Hidalgo,36,PM2.5,31,3,8,16,147,5,0,0,0,0
Oujda,33,O3,36,1,3,4,107,2,0,0,0,0
Santa Fe,27,O3,28,0,4,6,92,2,0,0,0,0
Orenburg,56,PM2.5,25,1,14,30,129,28,0,0,0,0
Jiaozhou,81,PM2.5,20,0,28,53,377,19,6,13,0,0
Bremen,55,PM2.5,10,0,13,22,226,28,5,7,0,0
Karbala,55,PM2.5,10,0,13,22,226,28,5,7,0,0
Luoyang,153,PM2.5,5,2,65,144,597,42,0,0,0,0
Bhopal,173,PM2.5,34,7,80,195,857,45,2,18,0,0
San Juan,23,O3,30,0,4,10,77,0,0,0,0,0
Tangerang,66,PM2.5,9,2,18,56,675,22,0,0,0,0
Baku,42,PM2.5,32,1,10,15,166,4,0,0,0,0
Medan,113,PM2.5,2,1,39,56,1048,16,0,0,0,0
Belem,54,PM2.5,26,1,15,24,113,20,0,0,0,0
Sendai,32,O3,35,0,2,2,200,3,1,4,0,50
Houston,98,PM10,37,0,16,138,277,24,2,19,0,0
Manaus,58,PM2.5,20,1,16,28,146,15,0,0,0,0
Barranquilla,38,PM2.5,40,0,8,12,135,1,0,0,0,0
Maracaibo,58,PM2.5,35,12,16,25,285,14,0,0,0,0
Gujranwala,179,PM2.5,19,7,107,172,1051,19,5,36,1,0
Rawalpindi,154,PM2.5,10,5,59,89,1647,44,0,0,0,0
Peshawar,154,PM2.5,11,2,59,87,1919,28,0,0,0,0
Taoyuan,56,PM2.5,41,2,14,27,93,10,1,4,0,0
Agra,190,PM2.5,4,15,141,291,4177,26,124,206,2,0
Hohhot,147,PM2.5,3,7,42,90,1452,31,0,0,0,0
Baotou,123,PM2.5,2,9,47,114,2242,38,0,0,0,0
Vadodara,108,PM2.5,9,1,37,73,1743,17,13,43,5,0
Kannur,129,PM2.5,9,1,49,95,790,25,7,22,0,0
Liuzhou,22,O3,31,3,5,10,144,6,2,8,0,0
Visakhapatnam,54,PM2.5,7,6,13,29,477,13,4,17,1,0
Xuzhou,94,PM2.5,23,2,32,69,192,20,1,7,0,0
Daegu,31,O3,43,2,6,12,305,6,0,2,0,0
Naples,64,PM2.5,15,1,12,22,642,49,0,0,1,0
Amman,84,PM10,34,2,21,128,425,26,18,39,1,0
Tijuana,102,PM2.5,10,0,37,40,966,55,66,101,0,0
Nashik,131,PM2.5,15,0,52,68,480,26,2,10,1,0
Grande Vitoria,30,PM2.5,19,1,7,12,288,16,10,25,1,0
Vijayawada,57,PM2.5,1,4,11,22,788,9,2,11,1,0
Brussels,77,PM2.5,1,1,26,37,500,16,43,10,1,0
Mecca,112,PM2.5,0,46,50,122,181,78,0,0,0,0
Hiroshima,112,PM2.5,0,46,50,122,181,78,0,0,0,0
Perth,15,PM2.5,13,1,2,3,66,2,0,0,0,0
Multan,153,PM2.5,22,9,60,92,374,8,0,0,0,0
Yangzhou,135,PM2.5,1,5,47,131,778,50,0,0,0,0
Minsk,28,PM2.5,23,1,6,10,151,5,0,0,0,0
Bursa,166,PM2.5,2,4,83,84,3045,32,0,0,0,0
Baoding,56,PM2.5,31,0,15,30,153,16,2,6,0,0
Putian,22,O3,26,0,5,9,76,0,0,0,0,0
Taizhou Zhejiang,22,O3,26,0,5,9,76,0,0,0,0,0
Vienna,67,PM2.5,5,0,23,37,259,29,0,17,1,0
Kollam,104,PM2.5,5,1,35,38,870,16,5,35,1,0
Valencia,61,PM2.5,25,1,19,24,205,28,4,17,0,0
Rajkot,128,PM2.5,30,1,48,77,327,14,0,0,0,0
Haikou,56,PM2.5,38,4,17,34,417,3,0,0,0,0
Baixada Santista,107,PM10,51,2,17,165,525,46,0,0,1,0
Yancheng Jiangsu,91,PM2.5,26,2,30,77,334,31,1,16,0,0
Daqing,34,PM2.5,26,1,8,19,241,3,0,0,0,0
Rabat,35,O3,37,1,7,13,125,4,0,0,0,0
West Yorkshire,78,PM2.5,6,1,31,31,220,54,69,105,0,0
Semarang,94,PM2.5,19,0,26,45,561,39,0,0,0,0
Quito,29,PM2.5,33,0,6,8,235,7,0,0,0,0
Panama City,29,PM2.5,33,0,6,8,235,7,0,0,0,0
Hyderabad,154,PM2.5,6,2,65,198,937,36,11,26,4,0
Ludhiana,312,PM10,7,4,211,376,1951,64,88,174,3,0
La Paz,35,O3,44,0,4,10,102,0,0,0,0,0
Lianyungang,118,PM2.5,14,18,49,71,413,30,0,0,0,0
Davao City,62,PM2.5,21,0,16,30,98,4,0,0,0,0
Leon de los Aldamas,45,PM2.5,46,1,13,13,140,1,0,0,0,0
Zhuhai,62,PM2.5,3,0,20,36,395,21,6,14,0,100
Turin,88,PM2.5,9,1,32,56,524,55,13,5,1,0
Bucharest,60,PM2.5,12,3,16,20,218,23,15,0,1,0
Adana,148,PM2.5,19,4,61,118,751,42,0,0,0,0
Warsaw,84,PM2.5,7,0,28,35,485,24,0,22,1,0
Hamburg,55,PM2.5,15,1,13,37,229,30,11,33,0,0
Datong,47,PM2.5,30,1,15,23,239,11,0,8,0,0
Budapest,87,PM2.5,6,1,28,43,247,38,0,24,0,0
Madurai,125,PM2.5,8,3,44,50,992,16,2,20,0,0
Quanzhou,81,PM2.5,25,2,26,43,349,9,1,8,0,0
Palembang,92,PM2.5,11,1,32,51,322,29,0,0,0,0
Santa Cruz,53,NO2,18,1,13,41,726,56,39,61,0,0
Gaziantep,151,PM2.5,19,10,59,96,1153,48,0,0,0,0
Sharjah,109,PM2.5,21,6,38,75,355,60,0,0,0,0
Phoenix,76,PM10,21,1,19,100,336,47,50,0,0,0
Lyon,70,PM2.5,4,1,20,41,181,37,13,5,0,0
Meerut,441,PM10,15,7,219,584,1717,64,129,175,1,0
Jerusalem,48,PM2.5,38,1,11,21,453,13,7,23,1,0
Cucuta,61,PM2.5,37,1,17,32,274,15,0,0,0,0
Nice,69,PM2.5,10,0,21,44,171,24,37,25,0,0
Dehradun,69,PM2.5,10,0,21,44,171,24,37,25,0,0
Seongnam,30,PM2.5,24,3,7,17,541,29,0,0,0,0
Fort Worth,43,PM10,41,1,7,37,292,19,4,11,0,0
Agadir,37,PM2.5,32,1,9,17,99,3,0,0,0,0
Mudanjiang,70,PM2.5,10,1,24,57,639,13,0,0,0,0
Guiping,66,PM2.5,26,3,20,49,469,9,0,0,0,0
Jiujiang,63,PM2.5,5,3,19,39,553,25,0,0,0,0
Southampton,34,PM2.5,34,0,12,31,158,14,5,18,0,0
Laiwu,124,PM2.5,3,6,48,98,1067,28,0,0,0,0
Arequipa,43,O3,39,1,6,11,85,3,0,0,0,0
Ciudad Guayana,17,O3,12,0,3,4,112,2,0,0,0,0
Zamboanga City,54,PM2.5,25,0,14,29,92,8,0,0,0,0
Veracruz,38,PM2.5,37,1,10,18,149,3,0,0,0,0
Jacksonville,51,PM2.5,36,1,11,46,500,35,0,0,0,0
Zhucheng,78,PM2.5,33,2,23,66,85,19,1,6,0,0
Pathum Thani,131,PM2.5,17,5,57,77,843,28,0,0,0,0
Rajshahi,171,PM2.5,23,3,83,126,528,8,8,29,0,0
Chengde,44,PM2.5,31,1,9,30,198,5,3,7,0,0
Guigang,123,PM2.5,19,2,45,82,190,9,1,7,0,0
Reynosa,59,PM2.5,54,1,15,25,149,14,0,0,0,0
Bengbu,85,PM2.5,13,5,33,81,263,24,0,0,0,0
Columbus,43,PM2.5,30,1,10,41,200,21,0,0,0,0
Villahermosa,61,PM2.5,27,3,18,30,139,13,0,0,0,0
Yangjiang,47,PM2.5,34,2,11,28,153,2,1,3,0,0
Charlotte,37,PM2.5,34,0,8,27,170,18,1,5,0,0
Ulsan,41,O3,52,3,5,8,389,12,0,3,0,0
Bangui,41,O3,52,3,5,8,389,12,0,3,0,0
Oran,26,O3,34,0,3,7,144,5,3,10,0,0
West Rand,77,PM2.5,4,0,11,11,238,10,10,19,0,0
Campo Grande,39,O3,36,0,8,12,149,4,0,0,0,0
Liverpool,59,PM2.5,28,0,16,17,148,21,2,9,0,0
Antipolo,20,PM2.5,20,0,5,8,145,6,0,0,0,0
Bergamo,77,PM2.5,1,1,25,28,676,33,0,7,2,0
Donetsk,80,PM2.5,10,6,26,28,264,15,0,0,0,0
Tianmen,33,PM2.5,33,0,8,10,175,11,1,13,1,0
Londrina,52,PM2.5,27,0,15,27,196,26,0,0,0,0
Leiyang,26,O3,30,0,1,22,205,6,2,9,0,0
Malang,91,PM2.5,33,0,27,45,502,23,0,0,0,0
La Plata,91,PM2.5,33,0,27,45,502,23,0,0,0,0
Concepcion,41,PM2.5,17,1,8,27,253,3,0,0,0,0
Hengshui,132,PM2.5,2,6,49,97,596,30,0,0,0,0
Linfen,124,PM2.5,2,5,48,116,1355,26,0,0,0,0
Xinyu,124,PM2.5,2,5,48,116,1355,26,0,0,0,0
Sylhet,79,PM2.5,18,7,18,28,148,2,1,4,0,0
Dandong,79,PM2.5,18,7,18,28,148,2,1,4,0,0
Indianapolis,54,PM2.5,28,0,13,40,248,36,0,0,0,0
Deyang,96,PM2.5,8,2,30,71,479,29,0,0,0,0
Hermosillo,42,O3,49,1,9,14,116,1,0,0,0,0
San Francisco,52,PM2.5,27,1,11,34,280,23,6,14,0,0
Trujillo,35,PM2.5,31,1,9,16,87,1,0,0,0,0
Guntur,43,PM2.5,2,5,8,12,416,6,2,7,0,0
Jiangyin,115,PM2.5,2,6,41,91,1099,29,0,0,0,0
Bhiwandi,158,PM2.5,4,4,73,111,701,33,73,104,3,0
Liaoyang,93,PM2.5,4,7,30,64,963,24,0,0,0,0
Bahawalpur,121,PM2.5,29,2,42,65,238,1,0,0,0,0
Changzhi,102,PM2.5,3,6,39,87,873,19,0,0,0,0
Tyumen,57,PM2.5,31,1,12,37,119,23,0,0,0,0
Soshanguve,39,O3,45,2,8,22,616,5,1,6,1,0
Tuxtla Gutierrez,52,PM2.5,37,1,14,26,132,12,0,0,0,0
Baishan,117,PM2.5,28,2,40,72,62,30,1,8,0,0
Liling,87,PM2.5,4,3,29,52,703,15,0,0,0,0
Tainan,83,PM2.5,24,2,27,57,205,31,0,9,0,0
Puducherry,19,PM2.5,6,3,1,8,358,4,1,5,0,0
Culiacan,34,O3,35,0,2,4,100,2,0,0,0,0
Changde,92,PM2.5,4,2,28,49,406,17,0,0,0,0
Fuxin,81,PM2.5,3,5,31,58,686,23,0,0,0,0
Palermo,44,PM2.5,29,1,11,38,1068,45,0,0,2,0
Shangqiu,125,PM2.5,15,7,46,107,496,15,0,0,0,0
Xingtai,70,PM2.5,15,3,20,49,277,13,2,15,0,0
Hufuf-Mubarraz,118,PM2.5,43,12,43,73,144,5,0,0,0,0
Firozabad,177,PM2.5,5,3,93,149,1193,17,52,124,5,0
Huangshi,73,PM2.5,3,5,26,78,1572,22,0,0,0,0
Saratov,57,PM2.5,29,2,16,21,129,11,0,0,0,0
Banghazi,57,PM2.5,29,2,16,21,129,11,0,0,0,0
Valencia,64,PM2.5,8,1,20,24,292,38,8,31,1,0
Luzhou,84,PM2.5,3,4,25,34,429,19,0,0,0,0
Quebec City,35,PM2.5,25,1,9,26,148,15,0,0,0,0
Yibin,98,PM2.5,0,4,30,56,439,20,0,0,0,0
Bucheon,35,PM2.5,24,2,9,19,410,18,0,0,0,0
Ipoh,92,PM2.5,8,0,54,65,315,12,0,0,0,0
Winnipeg,66,PM2.5,10,1,21,44,211,22,0,0,0,0
Bogra,167,PM2.5,24,2,86,86,402,5,0,0,0,0
Xinyang,86,PM2.5,37,4,26,59,217,9,0,0,0,0
Xinghua,29,PM2.5,16,1,7,7,684,8,5,15,2,0
Newcastle upon Tyne,30,PM2.5,20,1,5,13,144,19,3,22,0,0
Yangquan,248,PM2.5,2,9,215,215,751,11,2,16,0,0
Thessaloniki,107,PM2.5,5,2,40,65,204,14,0,0,1,0
Yongzhou,107,PM2.5,5,2,40,65,204,14,0,0,1,0
Bologna,99,PM2.5,10,1,39,39,479,35,5,18,1,0
Xiaogan,93,PM2.5,26,4,35,74,343,30,7,13,0,0
Heze,123,PM2.5,10,4,45,125,458,22,0,0,0,0
Barcelona-Puerto La Cruz,26,O3,30,0,5,10,339,19,4,22,1,0
Kuerle,71,PM2.5,11,3,23,59,278,21,0,0,0,0
Niigata,36,O3,39,0,8,42,200,20,1,3,0,2
Eskisehir,180,PM2.5,11,10,121,121,1258,71,0,0,0,0
Cherthala,47,PM2.5,4,1,11,20,869,11,33,44,0,0
Quzhou,76,PM2.5,1,3,22,65,540,16,0,0,0,0
Zhuji,37,PM2.5,32,0,10,19,138,28,6,16,0,0
Sorocaba,73,O3,40,1,16,40,1084,35,0,0,5,0
Haicheng,73,O3,40,1,16,40,1084,35,0,0,5,0
Nottingham,75,PM2.5,11,2,24,38,318,38,9,26,0,0
Tianshui,118,PM2.5,2,3,43,69,700,25,0,0,0,0
Huludao,76,PM2.5,23,1,24,51,690,11,7,15,1,0
Xalapa,28,O3,29,0,6,8,173,4,0,0,0,0
Bikaner,122,PM2.5,27,3,39,59,259,10,0,0,0,0
Frankfurt,60,PM2.5,1,0,16,42,297,20,26,52,1,0
Huaihua,44,O3,45,1,9,14,144,0,0,0,0,0
Nakhon Ratchasima,57,PM2.5,32,2,9,13,271,1,0,0,0,0
Vereeniging,38,PM2.5,22,1,4,22,171,13,3,16,1,0
Liaocheng,126,PM2.5,4,13,46,119,528,34,0,0,0,0
Seattle,51,PM2.5,19,0,13,35,524,49,22,44,0,0
Jiaozuo,63,PM2.5,15,1,16,37,263,7,1,8,0,0
Bozhou,63,PM2.5,15,1,16,37,263,7,1,8,0,0
Nellore,74,PM2.5,13,3,21,45,450,19,6,14,1,0
Hamilton,42,PM10,32,0,6,40,274,19,1,7,0,0
Gebze,138,PM2.5,21,4,49,85,464,39,0,0,0,0
Taixing,118,PM2.5,3,8,44,109,957,30,0,0,0,0
Cagayan de Oro City,67,PM2.5,17,0,13,19,164,2,0,0,0,0
Krakow,91,PM2.5,13,3,36,37,329,19,0,30,1,0
Kunshan,112,PM2.5,2,3,44,73,699,32,0,0,0,0
Shaoguan,68,PM2.5,19,4,21,54,343,7,0,0,0,0
Gorakhpur,177,PM2.5,0,5,111,205,1441,11,2,39,0,0
Dasmarinas,177,PM2.5,0,5,111,205,1441,11,2,39,0,0
Amravati,156,PM2.5,7,9,61,97,456,27,14,26,1,0
Jincheng,81,PM2.5,45,5,24,54,295,5,1,6,0,0
Langfang,118,PM2.5,1,4,46,109,851,34,0,0,0,0
Ansan,36,O3,42,2,7,17,328,7,0,0,0,0
Ar-Rayyan,69,PM2.5,35,3,20,60,130,2,0,0,0,0
Sulaimaniya,111,PM2.5,34,3,39,119,128,17,0,0,0,0
Cuttack,154,PM2.5,15,3,68,97,501,10,0,0,0,0
Bur Sa'id,27,O3,32,0,2,6,147,3,3,14,0,0
Denver,47,PM2.5,39,0,10,33,232,22,0,2,0,0
Meishan,81,PM2.5,22,3,29,45,185,18,1,7,0,0
Zhumadian,87,PM2.5,9,4,29,60,395,23,0,0,0,0
Zigong,91,PM2.5,1,2,29,52,452,17,0,0,0,0
Gaomi,110,PM2.5,7,5,38,84,592,26,0,0,0,0
Anqing,84,PM2.5,24,2,28,68,207,30,0,9,0,0
Qingyuan,103,PM2.5,8,1,35,76,321,37,1,19,0,0
Banjarmasin,44,PM2.5,8,1,9,13,167,2,0,0,0,0
Hanchuan,59,PM2.5,34,1,17,62,322,39,5,30,0,50
Danyang,114,PM2.5,3,4,42,101,819,27,0,0,0,0
Muzaffarnagar,374,PM2.5,27,4,259,337,1543,25,5,16,5,0
Kumamoto,37,NO2,30,1,10,43,0,40,5,14,0,43
Kottayam,75,PM2.5,6,1,24,41,848,17,27,39,0,0
Belgaum,78,PM2.5,1,1,27,41,450,14,50,5,1,0
Zarqa,62,PM2.5,29,2,17,48,308,15,6,23,1,0
Sheffield,61,PM2.5,22,1,17,20,477,18,4,15,0,0
Gaza,74,PM2.5,10,0,22,38,692,14,25,31,1,0
Zaragoza,49,PM2.5,8,1,11,13,227,16,7,23,0,0
Linhai,75,PM2.5,7,2,23,67,443,15,0,0,0,0
Zaporizhzhya,109,PM2.5,11,11,27,39,449,30,0,0,0,0
Malegaon,153,PM2.5,10,5,64,78,495,19,1,7,2,0
Sao Jose dos Campos,81,O3,38,0,18,29,180,44,0,0,2,0
Shaoyang,98,PM2.5,1,5,41,66,493,17,0,0,0,0
Kayamkulam,109,PM2.5,5,1,38,55,846,15,8,23,1,0
Jiamusi,26,PM2.5,25,2,7,10,265,5,0,0,0,0
Mangalore,130,PM2.5,2,12,39,61,1135,33,8,60,0,0
Okayama,32,NO2,29,2,9,38,284,34,1,5,0,22
Ribeirao Preto,78,PM2.5,45,1,21,36,185,23,0,0,2,0
Xianyang Shaanxi,78,PM2.5,45,1,21,36,185,23,0,0,2,0
Bunia,12,PM2.5,14,0,3,4,81,0,0,0,0,0
Lviv,86,PM2.5,15,2,33,39,185,27,0,3,0,0
Anqiu,103,PM2.5,8,4,35,75,592,24,0,0,0,0
Tongliao,61,PM2.5,31,2,17,33,88,5,0,0,0,0
Cheongju,31,PM2.5,35,2,7,10,240,8,0,0,0,0
Sialkot,165,PM2.5,24,2,70,124,634,7,0,36,0,0
Maturin,16,O3,18,0,3,4,83,0,0,0,0,0
Buffalo City,65,PM2.5,20,5,16,34,819,18,0,0,0,0
Yanji,47,PM10,33,3,6,83,364,3,0,0,0,0
Tongling,70,PM2.5,17,2,24,38,243,13,2,11,0,0
Wuzhou,64,PM2.5,3,7,22,67,611,22,0,0,0,0
Oaxaca de Juarez,51,PM2.5,33,0,12,14,108,9,0,0,0,0
Washington,57,PM2.5,27,1,15,41,225,32,2,7,0,0
Sargodha,166,PM2.5,14,4,82,117,998,21,0,0,0,0
Bhavnagar,166,PM2.5,14,16,80,131,946,17,11,34,7,0
Gold Coast,37,PM2.5,22,1,11,26,63,16,0,0,0,0
Yan'an,64,PM2.5,1,1,14,63,818,21,0,0,0,0
Kitwe,64,PM2.5,1,1,14,63,818,21,0,0,0,0
Florence,33,PM10,31,1,2,34,300,9,1,7,0,0
Jammu,32,PM2.5,34,0,8,21,154,25,5,17,0,0
Yulin Shaanxi,32,PM2.5,34,0,8,21,154,25,5,17,0,0
Nanded Waghala,131,PM2.5,6,10,46,78,517,11,13,23,1,0
Dazhou,56,PM2.5,34,0,12,26,299,34,8,24,0,0
Tirupati,54,PM2.5,8,2,9,13,561,2,2,4,1,0
Bacoor,19,PM2.5,22,0,5,8,170,5,0,0,0,0
Dengzhou,105,PM2.5,20,4,38,87,497,15,0,0,0,0
The Hague,57,PM2.5,4,1,18,31,380,40,14,0,1,0
Longyan,135,PM2.5,11,5,60,79,894,42,0,0,0,0
Yuncheng,128,PM2.5,3,4,47,105,1411,26,0,0,0,0
Seville,76,PM2.5,15,2,23,26,358,30,13,27,0,0
Dongtai,106,PM2.5,3,4,38,86,958,31,0,0,0,0
Tolyatti,55,PM2.5,29,2,14,14,130,19,0,0,0,0
Salta,20,O3,19,0,3,4,158,3,0,0,0,0
Merca,79,PM2.5,0,43,21,42,181,39,0,0,0,0
Bali,40,O3,41,0,8,12,242,2,0,0,0,0
Yuyao,25,NO2,29,0,2,8,119,27,0,0,0,0
Boston,52,PM10,28,0,10,63,238,53,8,16,0,0
Uberlandia,57,PM2.5,26,0,17,25,242,19,0,0,0,0
Taif,91,PM2.5,13,18,26,56,154,24,0,0,0,0
Yuxi,14,O3,16,2,1,3,699,5,0,0,0,0
Bristol,26,O3,31,0,2,7,317,6,14,21,0,0
Akure,26,O3,31,0,2,7,317,6,14,21,0,0
Celaya,66,PM2.5,48,10,21,64,910,25,0,0,0,0
Cheonan,84,PM2.5,8,5,26,28,918,20,11,20,4,0
Jundiai,68,O3,33,1,12,38,1026,37,0,0,5,0
Gulbarga,34,PM2.5,13,6,7,24,343,12,4,15,0,0
Padova,54,PM2.5,3,2,14,20,350,25,0,61,2,0
Durgapur,241,PM2.5,41,11,186,343,555,10,8,29,5,0
Kurnool,61,PM2.5,8,2,19,51,123,6,9,20,0,0
El Paso,64,PM10,26,1,14,81,300,34,10,36,0,0
Nantes,69,PM2.5,16,0,21,25,152,29,4,3,0,0
Buraydah,97,PM2.5,34,3,39,84,130,22,0,0,0,0
Zagreb,130,PM2.5,1,6,53,54,438,32,0,0,2,0
Zhangjiagang,62,PM2.5,26,3,17,24,281,41,15,43,0,0
Pontianak,56,PM2.5,13,1,15,22,196,2,0,0,0,0
Liege,75,PM2.5,1,0,23,41,230,25,4,3,0,0
Taicang,80,PM2.5,28,2,20,66,177,22,1,6,0,0
Nashville,54,PM2.5,30,1,11,44,199,27,0,0,0,0
Genoa,82,PM2.5,22,1,29,41,395,23,4,18,1,0
Ezhou,45,PM10,27,1,6,46,244,20,1,6,0,0
Santiago,78,PM2.5,41,2,23,92,404,39,0,0,0,0
Mar Del Plata,37,PM2.5,19,0,8,13,73,5,0,0,0,0
Zhoukou,94,PM2.5,18,3,33,78,468,17,0,0,0,0
Lodz,92,PM2.5,7,1,30,43,377,20,0,12,1,0
Goma,175,PM2.5,1,8,85,117,717,6,2,15,0,0
Oklahoma City,56,PM10,47,0,12,66,677,29,16,33,0,0
Las Vegas,61,PM10,24,1,12,69,310,30,5,0,0,0
Tabuk,142,PM2.5,29,2,48,94,126,19,0,0,0,0
Ankang,86,PM2.5,6,10,29,46,448,13,0,0,0,0
General Santos City,45,PM2.5,20,0,11,16,151,2,0,0,0,0
Renqiu,88,PM2.5,19,2,29,64,247,33,2,13,0,0
Detroit,88,PM2.5,19,2,29,64,247,33,2,13,0,0
Manama,149,PM2.5,50,10,53,94,133,9,0,0,0,0
Loudi,43,PM2.5,31,0,10,33,153,24,6,16,0,0
Jeonju,50,PM2.5,30,2,13,19,368,6,0,0,0,0
Bijie,70,PM2.5,9,2,22,28,521,10,0,0,0,0
Portland,51,PM2.5,26,1,13,34,85,20,7,14,0,0
Qinzhou,66,PM2.5,26,7,19,49,943,8,0,0,0,0
Macao,67,PM2.5,19,3,22,54,523,19,0,0,0,0
Samsun,183,PM2.5,25,14,104,158,728,32,0,0,0,0
Denizli,125,PM2.5,10,21,43,138,2053,61,0,0,0,0
Zhoushan,45,PM2.5,30,1,10,33,191,22,0,0,0,0
Busto Arsizio,52,PM2.5,2,2,14,17,664,16,0,7,1,0
Tongxiang,47,PM2.5,28,1,15,21,219,9,0,8,0,0
Longhai,91,PM2.5,3,4,31,65,571,17,0,0,0,0
Puyang,54,PM2.5,43,1,13,22,119,2,0,0,0,0
Hezhou,56,PM10,47,0,12,66,677,29,16,33,0,0
Jhansi,166,PM2.5,6,11,75,104,386,21,4,13,0,0
Neijiang,111,PM2.5,5,1,40,52,352,17,0,0,0,0
Izhevsk,32,O3,36,1,1,1,117,1,0,0,0,0
Memphis,52,PM2.5,32,1,13,42,174,30,0,0,0,0
